doc,kind,title,line_start,line_end,scripts,hash,last_changed
origin_theory,section,The unique attractor: a gapped transport selects ONE fixed point,669,983,v221_seam_qecc.py;v343_four_routes_analysis.py;v344_detk_synthesis.py;v345_hypergraph_homotopy.py;v346_seam_geometric_bridge.py;v347_seam_closure_modes.py;v348_seam_rigidity_route.py;v349_raw_seam_golden_test.py;v350_bootstrap_inputs_correction.py;v351_continuum_realisation_sharpened.py;v352_framework_irreducible.py;v383_dynamics_universal.py;v387_corrections_gap.py;v388_corrections_budget.py;v390_prime2_facet.py;v393_corrections_numeric.py;v394_coxeter_atoms.py;v403_facet_compositum.py;v404_e8_char_cm_duality.py;v405_seam_equiv_omega.py;v406_pmns_phase_origin.py;v407_dn_pairings_omega.py;v479_kronheimer_quiver_bridge.py;v56_unique_attractor.py;v976_seam_lift_birkhoff.py;v977_transfer_unistochastic_wilson.py;v984_markov_qca_dilation.py,60db7d748403,2026-08-28
origin_theory,section,"One $\ainv$ for electromagnetism, the cosmic horizon and $\Lambda$",984,1025,v3_em_alpha.py;v55_coxeter_cycle.py;v60_lambda_metrology_branch.py;v68_seeley_dewitt_residual.py,915ef1e6f23a,2026-06-12
origin_theory,section,Interpretation \mC: the self-reproducing cosmic cycle,1026,1100,v60_lambda_metrology_branch.py;v957_ccc_crossover_kinematics.py,02b8da97d605,2026-08-24
origin_theory,section,Falsifiers,1101,1165,v307_data_watchdog.py;v321_killtest_board.py;v465_seed_crosssector_joint.py;v60_lambda_metrology_branch.py;v62_data_scorecard.py,be1078773bd0,2026-07-01
origin_theory,section,The seam and the horizon: the precise statement,1166,1454,v150_replica_eh_model.py;v151_bfk_split.py;v152_norm_is_anchor.py;v36_spectral_action_g2.py;v471_seam_horizon_replica.py;v57_horizon_crosslinks.py;v58_seam_horizon_chain.py;v59_area_law_evidence.py;v61_cft_bridge.py;v67_area_law_coefficient.py;v68_seeley_dewitt_residual.py;v73_k_c3_half.py;v75_upoint_to_vgeo.py;v77_e8_conformal_net.py;v78_vgeo_floor.py;v90_conical_defect_chain.py,8e2d8c77681c,2026-07-02
origin_theory,section,"Consequences, and the whole story \mC",1455,1503,v957_ccc_crossover_kinematics.py,65a77da5cb6c,2026-08-24
origin_theory,section,A closure program (next phase) \mO,1504,1631,v15_bootstrap_classification.py;v340_As_reconcile.py;v59_area_law_evidence.py;v63_seam_engineering_index.py;v64_causal_boundary_nogo.py;v65_falsification_layer.py;v69_d4_q_geometry.py;v6_bootstrap.py;v86_nstar_reheating.py,a25346c2cec8,2026-07-02
origin_theory,section,Honest status,1632,1947,v1026_telb_round4_closure.py;v1030_alg2_sector_frame.py;v1031_quantum_tensor_curvature.py;v1032_covariant_curvature.py;v1033_charged_disorder.py;v1034_parent_mirror.py;v1035_matter_coupling.py;v105_residual_inventory.py;v110_calderon_sheet.py;v111_quadratic_transport.py;v112_selfcounting_channel.py;v113_quasifree_kernel.py;v123_inventory_update.py;v167_inventory_post_closure.py;v258_dirac_covariance_induction.py;v259_modular_cutoff_kappa.py;v260_k3_kummer_unification.py;v261_modular_spectral_closure.py;v323_bw_geometric_modular.py;v325_pillowcase_keystone.py;v326_ftransfer_suite.py;v329_os_gap_reduction.py;v330_qgamb_admissible_measure.py;v331_necessity_of_H.py;v332_qgamb_metric_sector.py;v333_cm_selection.py;v334_conformal_resolution.py;v335_seam_equiv_unify.py;v336_continuum_limit.py;v503_qgeo_emergence_light.py;v506_seam_clock_rigidity.py;v507_seam_bit_origin.py;v510_seam_bit_freedom.py;v53_compiler_core.py;v54_seam_horizon_keystones.py;v55_coxeter_cycle.py;v56_unique_attractor.py;v57_horizon_crosslinks.py,c274f6f39737,2026-09-05
origin_theory,section,Appendix: computational verification,1948,1969,v53_compiler_core.py;v54_seam_horizon_keystones.py;v55_coxeter_cycle.py;v56_unique_attractor.py,273bbb10f788,2026-06-25
tfpt_safeguards,front,(front matter),1,73,,7c6a50da61ec,2026-06-25
tfpt_safeguards,section,"The risk, and the shape of the answer",74,86,,d749f99f5758,2026-06-25
tfpt_safeguards,section,Layer 1 --- the status calculus (no \texttt{[C]} dressed as \texttt{[E]}),87,98,,df53469dca69,2026-06-25
tfpt_safeguards,section,"Layer 2 --- no free pattern, and the reverse audit",99,119,v100_numerology_null_mc.py;v305_witness_independence.py,decaff1d0dfe,2026-06-27
tfpt_safeguards,section,Layer 3 --- the over-determination map (multiply vs.\ compress),120,202,v427_overdet_witness_map.py;v428_overdet_reclass.py;v432_overdet_floor.py;v436_overdet_floor2.py;v974_alpha_faces_computed.py;v985_quillen_channel_swap.py,3085ab328da9,2026-08-28
tfpt_safeguards,section,Layer 4 --- the firewall and the No-Unit theorem,203,221,v153_no_unit_theorem.py;v187_ftransfer_laws.py;v188_frontier_wording_guard.py;v213_ftransfer_functor.py;v384_residual_certification.py;v425_dyn_transfer_universal.py,491326327cb7,2026-06-25
tfpt_safeguards,section,"Layer 5 --- frozen predictions, the null model, and the $\alpha$ uniqueness scan",222,258,v100_numerology_null_mc.py;v307_data_watchdog.py;v321_killtest_board.py;v375_observatory_registry.py;v84_frozen_registry.py,d9e049cae45b,2026-06-25
tfpt_safeguards,section,Layer 6 --- two independent reproduction paths,259,273,,b4b995b87585,2026-07-24
tfpt_safeguards,section,Layer 7 --- the red team,274,283,,0a2585467b1c,2026-06-25
tfpt_safeguards,section,What would still falsify TFPT,284,296,v424_seam_lto_rp_reduction.py;v426_seam_lto_rp_kms.py;v469_seam_crossedproduct_route.py,f3470de65947,2026-07-02
tfpt_safeguards,section,Summary --- the layered defense,297,317,,5e1d4ffe1f64,2026-06-28
note_e8_gaussian_code,front,(front matter),1,92,,b38c79220117,2026-09-02
note_e8_gaussian_code,section,The three objects,93,94,,dd6bd9bffb06,2026-08-05
note_e8_gaussian_code,subsection,The code and its equivariant placement,95,119,,21ff98a5295d,2026-08-05
note_e8_gaussian_code,subsection,The lattice,120,135,,a7ae5578c12c,2026-08-05
note_e8_gaussian_code,subsection,The complex structure and the clock,136,181,,a43deedecdac,2026-08-05
note_e8_gaussian_code,section,The four-bit quotient and the \texorpdfstring{$15\times16$}{15 x 16} census,182,272,,03852e60534c,2026-08-05
note_e8_gaussian_code,section,The information layer,273,372,,a00627104ddb,2026-08-05
note_e8_gaussian_code,section,Explicit character basis of the eight Coxeter channels and the \texorpdfstring{$C_2\times C_4$}{C2 x C4} audit,373,465,v1018_e8_directed_readout.py,b4368b10b305,2026-08-07
note_e8_gaussian_code,section,The quartic companion: \texorpdfstring{$G_{31}$}{G31} as the holomorphic \texorpdfstring{$\mu_4$}{mu4} shadow,466,478,,25e5ac2d0a85,2026-08-05
note_e8_gaussian_code,subsection,The degree bookkeeping,479,505,,08062da616b4,2026-08-05
note_e8_gaussian_code,subsection,The restriction theorem,506,582,,816b24619e04,2026-08-05
note_e8_gaussian_code,subsection,Must-fail controls,583,624,,18a42a88baf2,2026-08-05
note_e8_gaussian_code,section,Machine verification,625,626,,20f3a72493cc,2026-08-05
note_e8_gaussian_code,subsection,The two probes,627,666,,0be97a7d3d46,2026-08-07
note_e8_gaussian_code,subsection,The Lean layer,667,700,,b73a88b6f887,2026-08-05
note_e8_gaussian_code,section,Scope and outlook,701,768,,ba385bb45d13,2026-08-05
note_hilbert_polya_truncations,front,(front matter),1,98,,d15ad7c8487f,2026-08-05
note_hilbert_polya_truncations,section,Introduction and claim typing,99,158,,664c15c6b884,2026-08-05
note_hilbert_polya_truncations,section,The glued object,159,160,,031b33d8aaed,2026-08-05
note_hilbert_polya_truncations,subsection,Finite places: the \texorpdfstring{$\Z[i]$-$E_8$}{Z[i]-E8} commensurability tower,161,206,,126abcd4afe2,2026-08-05
note_hilbert_polya_truncations,subsection,The archimedean place: cover lift and the derived \texorpdfstring{$\tfrac14$}{1/4},207,249,,d8ec8e9e9812,2026-08-05
note_hilbert_polya_truncations,subsection,One normalization; \texorpdfstring{$E_8$}{E8} forced at the gluing,250,285,,480608cd0a37,2026-08-05
note_hilbert_polya_truncations,subsection,Windows and truncations,286,304,,a0bc7f51aa0f,2026-08-05
note_hilbert_polya_truncations,section,Measurements,305,306,,16a08ea3b3c4,2026-08-05
note_hilbert_polya_truncations,subsection,The Weil functional is a state on every truncation,307,358,,95b4afd301c1,2026-08-05
note_hilbert_polya_truncations,subsection,"Spectrum onto zeros, behind a prediction freeze",359,403,,3219be68c131,2026-08-05
note_hilbert_polya_truncations,subsection,The exact finite trace formula and the Weil dictionary,404,458,,85750e3bab03,2026-08-05
note_hilbert_polya_truncations,section,"The decomposition: classical, measured, and what remains",459,466,,88768b609a5a,2026-08-05
note_hilbert_polya_truncations,subsection,K2 is classical on \texorpdfstring{$s>\tfrac12$}{s>1/2}; the boundary is exactly the critical line,467,494,,bc59db9b73fd,2026-08-05
note_hilbert_polya_truncations,subsection,K3 collapses to measured tightness,495,516,,aa44245c1ee9,2026-08-05
note_hilbert_polya_truncations,subsection,K1: capture is proof-near; the super-resolution is atomicity,517,589,,e4a7d09ac1c5,2026-08-05
note_hilbert_polya_truncations,section,The wall in four equivalent languages,590,667,,0e6934cea286,2026-08-05
note_hilbert_polya_truncations,section,Position in the literature; documented negatives,668,737,,4dd2c2fa6536,2026-08-05
note_hilbert_polya_truncations,section,Verification and reproducibility,738,739,,5e5ddc613b56,2026-08-05
note_hilbert_polya_truncations,subsection,The module ledger,740,797,,623668304a1f,2026-08-05
note_hilbert_polya_truncations,subsection,Lean anchors,798,814,,407402390ae7,2026-08-05
note_hilbert_polya_truncations,subsection,Reproducibility,815,825,,fcf2e578b35c,2026-08-05
note_hilbert_polya_truncations,section,Conclusion,826,956,v1021_all_place_tate_rank_audit.py,4671521aeff2,2026-09-05
